customer_id,customer_name,gender,age_group,city,region_id,customer_segment,registration_date
CUS04323,Rizky Hidayat,Female,35-44,Denpasar,REG008,Loyal,2020-12-22
CUS04324,Gunawan Kusuma,Female,45-54,Makassar,REG007,New,2023-02-05
CUS04325,Wahyu Handoko,Female,25-34,Kutai Kartanegara,REG006,Regular,2024-01-20
CUS04326,Iman Purnama,Female,35-44,Parepare,REG007,Regular,2023-09-01
CUS04327,Eko Santoso,Male,35-44,Salatiga,REG004,Loyal,2024-04-19
CUS04328,Vina Susanto,Female,55+,Solo,REG004,New,2022-08-07
CUS04329,Hana Kusuma,Male,25-34,Blitar,REG005,New,2021-06-03
CUS04330,Dewi Susanto,Female,18-24,Surabaya,REG005,Regular,2022-05-17
CUS04331,Tono Hidayat,Male,35-44,Balikpapan,REG006,Loyal,2024-06-16
CUS04332,Tono Susanto,Female,35-44,Blitar,REG005,Loyal,2024-09-26
CUS04333,Omar Suharto,Male,55+,Kutai Kartanegara,REG006,Regular,2021-01-07
CUS04334,Tono Rahayu,Female,18-24,Yogyakarta,REG004,New,2021-11-22
CUS04335,Putri Hartono,Female,18-24,Samarinda,REG006,New,2023-02-15
CUS04336,Sari Wibowo,Male,35-44,Tebing Tinggi,REG001,Loyal,2022-11-25
CUS04337,Ahmad Santoso,Male,25-34,Bandung,REG003,Loyal,2023-09-29
CUS04338,Made Santoso,Male,18-24,Denpasar,REG008,Regular,2022-09-01
CUS04339,Siti Hartono,Male,35-44,Binjai,REG001,New,2024-08-23
CUS04340,Budi Hartono,Female,45-54,Binjai,REG001,Regular,2021-12-24
CUS04341,Lestari Setiawan,Male,55+,Parepare,REG007,Loyal,2020-12-13
CUS04342,Gunawan Setiawan,Female,35-44,Magelang,REG004,Loyal,2021-02-17
CUS04343,Rizky Saputra,Female,25-34,Pasuruan,REG005,New,2024-12-21
CUS04344,Wahyu Santoso,Female,18-24,Bontang,REG006,Loyal,2023-12-02
CUS04345,Rizky Hidayat,Male,35-44,Denpasar,REG008,Regular,2023-11-09
CUS04346,Omar Santoso,Male,35-44,Makassar,REG007,New,2022-10-23
CUS04347,Siti Handoko,Male,25-34,Binjai,REG001,New,2020-07-02
CUS04348,Sari Susanto,Male,35-44,Samarinda,REG006,Regular,2023-05-04
CUS04349,Sari Rahayu,Female,35-44,Binjai,REG001,Loyal,2020-07-10
CUS04350,Udin Rahayu,Male,35-44,Magelang,REG004,New,2023-03-24
CUS04351,Budi Prasetyo,Female,18-24,Bogor,REG003,Regular,2021-11-09
CUS04352,Hana Santoso,Male,55+,Bekasi,REG003,New,2023-07-08
CUS04353,Fitri Prasetyo,Male,55+,Gowa,REG007,Regular,2021-04-18
CUS04354,Vina Purnama,Male,45-54,Jakarta Timur,REG002,New,2024-10-27
CUS04355,Zahra Kusuma,Male,18-24,Jakarta Utara,REG002,New,2021-03-02
CUS04356,Lestari Hidayat,Female,18-24,Jakarta Timur,REG002,Loyal,2021-03-29
CUS04357,Hana Purnama,Male,45-54,Samarinda,REG006,Regular,2023-03-10
CUS04358,Zahra Wibowo,Male,35-44,Malang,REG005,Loyal,2020-05-08
CUS04359,Hana Purnama,Male,35-44,Surabaya,REG005,Loyal,2021-04-04
CUS04360,Kartini Utama,Female,35-44,Binjai,REG001,Loyal,2024-01-19
CUS04361,Made Saputra,Male,45-54,Bandung,REG003,Loyal,2020-12-28
CUS04362,Gunawan Santoso,Male,55+,Depok,REG003,Loyal,2022-08-10
CUS04363,Nadia Prasetyo,Male,45-54,Gowa,REG007,Loyal,2024-06-15
CUS04364,Hana Susanto,Female,18-24,Jakarta Pusat,REG002,Loyal,2020-01-08
CUS04365,Budi Hidayat,Male,55+,Jakarta Barat,REG002,Regular,2021-06-04
CUS04366,Siti Wibowo,Male,35-44,Binjai,REG001,Loyal,2022-05-24
CUS04367,Omar Hartono,Female,25-34,Solo,REG004,Regular,2021-10-08
CUS04368,Iman Suharto,Female,25-34,Kutai Kartanegara,REG006,Regular,2020-01-22
CUS04369,Rizky Wibowo,Male,25-34,Parepare,REG007,New,2021-05-17
CUS04370,Zahra Handoko,Male,45-54,Bandung,REG003,Regular,2024-09-25
CUS04371,Ahmad Purnama,Female,35-44,Bogor,REG003,Loyal,2023-06-22
CUS04372,Eko Hartono,Male,25-34,Blitar,REG005,Loyal,2023-02-28
CUS04373,Siti Utama,Female,35-44,Jakarta Selatan,REG002,Regular,2024-08-17
CUS04374,Yuni Utama,Female,55+,Palopo,REG007,Regular,2023-10-24
CUS04375,Lestari Kusuma,Female,35-44,Pematangsiantar,REG001,Regular,2023-10-02
CUS04376,Iman Kusuma,Male,35-44,Yogyakarta,REG004,Regular,2020-08-23
CUS04377,Tono Prasetyo,Male,55+,Jakarta Selatan,REG002,Loyal,2021-11-10
CUS04378,Hana Hidayat,Male,45-54,Tebing Tinggi,REG001,Regular,2021-03-05
CUS04379,Eko Purnama,Male,18-24,Tabanan,REG008,Regular,2020-04-17
CUS04380,Tono Wijaya,Male,55+,Denpasar,REG008,Regular,2024-09-17
CUS04381,Wahyu Purnama,Female,55+,Gianyar,REG008,New,2021-11-03
CUS04382,Tono Setiawan,Male,25-34,Tebing Tinggi,REG001,Loyal,2020-01-30
CUS04383,Tono Rahayu,Male,35-44,Magelang,REG004,Regular,2024-12-27
CUS04384,Budi Purnama,Male,45-54,Tebing Tinggi,REG001,New,2020-07-06
CUS04385,Dewi Kusuma,Male,45-54,Parepare,REG007,New,2023-12-29
CUS04386,Hana Wijaya,Male,55+,Jakarta Utara,REG002,Loyal,2021-06-19
CUS04387,Vina Handoko,Male,25-34,Makassar,REG007,Loyal,2023-05-02
CUS04388,Siti Kusuma,Male,25-34,Jakarta Timur,REG002,Loyal,2022-08-14
CUS04389,Dewi Handoko,Male,35-44,Depok,REG003,Loyal,2024-02-13
CUS04390,Joko Kusuma,Male,25-34,Denpasar,REG008,Loyal,2022-12-03
CUS04391,Xenia Prasetyo,Male,25-34,Bekasi,REG003,New,2022-07-02
CUS04392,Hana Handoko,Female,18-24,Jakarta Barat,REG002,New,2024-05-26
CUS04393,Nadia Susanto,Female,45-54,Parepare,REG007,Loyal,2023-06-16
CUS04394,Rizky Utama,Female,25-34,Balikpapan,REG006,Regular,2024-03-23
CUS04395,Udin Santoso,Female,55+,Kediri,REG005,New,2021-06-17
CUS04396,Iman Wibowo,Male,18-24,Jakarta Timur,REG002,Loyal,2023-11-19
CUS04397,Vina Handoko,Male,35-44,Bontang,REG006,New,2022-09-29
CUS04398,Joko Saputra,Male,18-24,Blitar,REG005,New,2024-04-02
CUS04399,Ahmad Rahayu,Female,35-44,Makassar,REG007,Loyal,2021-03-20
CUS04400,Dewi Purnama,Male,35-44,Depok,REG003,Loyal,2020-01-09
CUS04401,Iman Utama,Female,35-44,Denpasar,REG008,Loyal,2021-10-23
CUS04402,Lestari Kusuma,Female,55+,Jakarta Timur,REG002,Loyal,2023-04-21
CUS04403,Fitri Hartono,Female,35-44,Denpasar,REG008,Loyal,2023-09-23
CUS04404,Ahmad Prasetyo,Female,35-44,Palopo,REG007,Loyal,2021-05-17
CUS04405,Budi Prasetyo,Female,35-44,Jakarta Barat,REG002,Regular,2021-03-22
CUS04406,Wahyu Utama,Male,35-44,Medan,REG001,Regular,2020-05-11
CUS04407,Nadia Purnama,Female,18-24,Jakarta Timur,REG002,Regular,2021-10-23
CUS04408,Wahyu Saputra,Male,35-44,Badung,REG008,New,2022-08-04
CUS04409,Eko Nugroho,Male,25-34,Jakarta Selatan,REG002,New,2023-01-25
CUS04410,Hana Purnama,Female,18-24,Denpasar,REG008,New,2023-07-01
CUS04411,Udin Suharto,Male,35-44,Pematangsiantar,REG001,Regular,2020-10-23
CUS04412,Hana Wijaya,Male,35-44,Pasuruan,REG005,Loyal,2024-12-12
CUS04413,Rizky Utama,Male,25-34,Parepare,REG007,New,2020-02-15
CUS04414,Kartini Wijaya,Male,45-54,Balikpapan,REG006,New,2020-10-23
CUS04415,Sari Kusuma,Male,18-24,Kediri,REG005,New,2024-06-24
CUS04416,Putri Wibowo,Male,45-54,Bekasi,REG003,New,2020-03-28
CUS04417,Eko Saputra,Male,55+,Pematangsiantar,REG001,New,2021-06-12
CUS04418,Gunawan Hartono,Female,18-24,Badung,REG008,Loyal,2023-06-19
CUS04419,Iman Wijaya,Female,18-24,Jakarta Pusat,REG002,Regular,2022-03-17
CUS04420,Yuni Utama,Female,18-24,Solo,REG004,Loyal,2024-06-17
CUS04421,Budi Hidayat,Male,55+,Medan,REG001,Regular,2021-04-29
CUS04422,Sari Setiawan,Female,55+,Makassar,REG007,Loyal,2023-06-24
CUS04423,Putri Purnama,Male,55+,Depok,REG003,Regular,2020-05-21
CUS04424,Sari Santoso,Female,45-54,Pasuruan,REG005,Regular,2021-05-13
CUS04425,Sari Wibowo,Male,18-24,Bontang,REG006,New,2021-06-30
CUS04426,Yuni Suharto,Male,35-44,Jakarta Pusat,REG002,Regular,2022-11-17
CUS04427,Xenia Hidayat,Female,18-24,Jakarta Selatan,REG002,New,2023-06-02
CUS04428,Siti Handoko,Female,35-44,Jakarta Selatan,REG002,New,2024-05-11
CUS04429,Eko Suharto,Female,35-44,Parepare,REG007,New,2021-04-28
CUS04430,Hana Saputra,Male,55+,Jakarta Selatan,REG002,Loyal,2021-04-23
CUS04431,Lestari Suharto,Male,45-54,Gowa,REG007,Loyal,2021-08-02
CUS04432,Siti Rahayu,Female,25-34,Binjai,REG001,Loyal,2023-01-17
CUS04433,Zahra Handoko,Male,45-54,Bogor,REG003,New,2021-01-15
CUS04434,Yuni Setiawan,Male,35-44,Salatiga,REG004,Regular,2020-08-02
CUS04435,Vina Hartono,Female,55+,Medan,REG001,New,2022-12-17
CUS04436,Fitri Suharto,Male,18-24,Cimahi,REG003,Loyal,2022-03-04
CUS04437,Udin Wijaya,Male,35-44,Bekasi,REG003,New,2020-02-15
CUS04438,Vina Handoko,Female,18-24,Tabanan,REG008,Loyal,2022-10-16
CUS04439,Lestari Santoso,Male,18-24,Medan,REG001,New,2024-09-04
CUS04440,Vina Susanto,Male,25-34,Pematangsiantar,REG001,Regular,2022-08-26
CUS04441,Joko Susanto,Male,35-44,Magelang,REG004,New,2024-09-03
CUS04442,Kartini Saputra,Female,45-54,Salatiga,REG004,Loyal,2024-05-19
CUS04443,Gunawan Saputra,Female,45-54,Gianyar,REG008,New,2022-01-23
CUS04444,Budi Wibowo,Male,18-24,Cimahi,REG003,Regular,2021-11-23
CUS04445,Zahra Nugroho,Female,18-24,Surabaya,REG005,Loyal,2024-08-11
CUS04446,Ahmad Wibowo,Female,25-34,Pematangsiantar,REG001,New,2021-05-07
CUS04447,Sari Setiawan,Female,25-34,Palopo,REG007,New,2024-04-15
CUS04448,Gunawan Santoso,Female,18-24,Makassar,REG007,Loyal,2024-08-10
CUS04449,Tono Santoso,Male,18-24,Bontang,REG006,Loyal,2024-02-24
CUS04450,Eko Susanto,Female,25-34,Bekasi,REG003,Loyal,2023-01-13
CUS04451,Yuni Saputra,Female,45-54,Surabaya,REG005,New,2020-07-28
CUS04452,Budi Santoso,Male,55+,Tabanan,REG008,Regular,2020-01-14
CUS04453,Nadia Nugroho,Female,25-34,Parepare,REG007,New,2020-10-21
CUS04454,Made Wibowo,Female,35-44,Binjai,REG001,Regular,2021-09-07
CUS04455,Hana Prasetyo,Male,55+,Jakarta Utara,REG002,New,2022-03-15
CUS04456,Eko Prasetyo,Female,25-34,Jakarta Barat,REG002,Regular,2022-08-13
CUS04457,Ahmad Suharto,Female,25-34,Jakarta Barat,REG002,New,2024-12-11
CUS04458,Iman Wibowo,Female,18-24,Palopo,REG007,Regular,2022-05-14
CUS04459,Joko Wijaya,Female,45-54,Gowa,REG007,Regular,2022-01-09
CUS04460,Omar Suharto,Female,18-24,Jakarta Selatan,REG002,Loyal,2023-12-22
CUS04461,Udin Hidayat,Male,25-34,Samarinda,REG006,Regular,2021-07-07
CUS04462,Lestari Wibowo,Male,55+,Semarang,REG004,Loyal,2023-08-27
CUS04463,Zahra Wijaya,Male,45-54,Bogor,REG003,Loyal,2020-03-22
CUS04464,Nadia Wibowo,Male,35-44,Pematangsiantar,REG001,Regular,2023-11-08
CUS04465,Yuni Santoso,Female,55+,Jakarta Utara,REG002,Loyal,2020-08-06
CUS04466,Putri Nugroho,Female,45-54,Malang,REG005,New,2023-08-26
CUS04467,Kartini Santoso,Male,55+,Jakarta Timur,REG002,Regular,2024-01-15
CUS04468,Ahmad Saputra,Male,35-44,Pasuruan,REG005,Loyal,2021-05-02
CUS04469,Putri Purnama,Male,35-44,Bogor,REG003,Loyal,2020-04-05
CUS04470,Siti Setiawan,Male,35-44,Makassar,REG007,Regular,2021-11-28
CUS04471,Iman Suharto,Male,25-34,Pasuruan,REG005,Regular,2022-04-13
CUS04472,Wahyu Santoso,Male,35-44,Bogor,REG003,Loyal,2023-10-29
CUS04473,Nadia Hidayat,Male,55+,Gowa,REG007,Loyal,2022-12-08
CUS04474,Ahmad Wibowo,Female,35-44,Medan,REG001,Regular,2024-12-01
CUS04475,Dewi Setiawan,Female,18-24,Bogor,REG003,Loyal,2023-05-14
CUS04476,Siti Kusuma,Male,25-34,Malang,REG005,Regular,2022-01-20
CUS04477,Siti Suharto,Female,18-24,Jakarta Selatan,REG002,Loyal,2021-07-26
CUS04478,Wahyu Saputra,Male,55+,Parepare,REG007,Loyal,2020-11-08
CUS04479,Siti Setiawan,Male,55+,Magelang,REG004,Loyal,2023-06-25
CUS04480,Kartini Wijaya,Male,25-34,Surabaya,REG005,Regular,2021-08-06
CUS04481,Eko Saputra,Female,55+,Kutai Kartanegara,REG006,New,2024-08-26
CUS04482,Udin Prasetyo,Male,45-54,Bandung,REG003,Regular,2022-11-07
CUS04483,Iman Purnama,Female,45-54,Blitar,REG005,Regular,2022-02-14
CUS04484,Siti Susanto,Female,35-44,Denpasar,REG008,Loyal,2024-12-23
CUS04485,Iman Prasetyo,Male,25-34,Jakarta Selatan,REG002,Regular,2021-07-16
CUS04486,Joko Wibowo,Female,18-24,Pematangsiantar,REG001,Loyal,2022-02-20
CUS04487,Omar Nugroho,Male,18-24,Pasuruan,REG005,Loyal,2024-12-27
CUS04488,Fitri Suharto,Male,35-44,Kediri,REG005,New,2024-09-22
CUS04489,Putri Utama,Female,18-24,Cimahi,REG003,Regular,2023-08-15
CUS04490,Lestari Purnama,Female,45-54,Badung,REG008,Regular,2022-05-09
CUS04491,Xenia Susanto,Male,55+,Jakarta Selatan,REG002,New,2024-07-08
CUS04492,Sari Wijaya,Female,35-44,Tebing Tinggi,REG001,Loyal,2023-10-13
CUS04493,Udin Rahayu,Female,25-34,Jakarta Barat,REG002,New,2022-07-26
CUS04494,Udin Setiawan,Female,55+,Jakarta Timur,REG002,New,2022-05-25
CUS04495,Ahmad Prasetyo,Male,55+,Salatiga,REG004,New,2020-12-27
CUS04496,Fitri Rahayu,Female,45-54,Denpasar,REG008,Loyal,2022-09-12
CUS04497,Kartini Utama,Female,18-24,Gowa,REG007,Loyal,2024-11-26
CUS04498,Rizky Santoso,Male,35-44,Samarinda,REG006,Regular,2024-10-18
CUS04499,Wahyu Setiawan,Female,25-34,Gowa,REG007,Regular,2023-06-14
CUS04500,Putri Prasetyo,Female,35-44,Cimahi,REG003,Regular,2020-02-15
CUS04501,Lestari Susanto,Male,18-24,Bontang,REG006,Regular,2024-03-20
CUS04502,Budi Suharto,Male,18-24,Tabanan,REG008,Regular,2024-07-31
CUS04503,Lestari Hartono,Male,25-34,Magelang,REG004,Regular,2024-10-29
CUS04504,Dewi Utama,Male,25-34,Makassar,REG007,Loyal,2020-12-31
CUS04505,Kartini Prasetyo,Female,35-44,Gianyar,REG008,Loyal,2021-06-24
CUS04506,Eko Wibowo,Male,18-24,Medan,REG001,Loyal,2022-10-21
CUS04507,Siti Kusuma,Male,45-54,Magelang,REG004,Regular,2022-07-20
CUS04508,Kartini Setiawan,Female,35-44,Salatiga,REG004,Loyal,2024-01-27
CUS04509,Siti Saputra,Female,55+,Bandung,REG003,New,2024-08-24
CUS04510,Sari Prasetyo,Female,35-44,Samarinda,REG006,Loyal,2021-12-12
CUS04511,Wahyu Susanto,Male,18-24,Bekasi,REG003,Regular,2022-11-27
CUS04512,Omar Rahayu,Female,35-44,Jakarta Timur,REG002,Regular,2022-07-02
CUS04513,Zahra Hartono,Male,55+,Tabanan,REG008,Regular,2022-10-09
CUS04514,Udin Suharto,Male,18-24,Surabaya,REG005,Regular,2021-03-21
CUS04515,Nadia Handoko,Female,25-34,Cimahi,REG003,Regular,2021-08-24
CUS04516,Ahmad Wibowo,Female,45-54,Badung,REG008,Loyal,2024-01-09
CUS04517,Joko Wibowo,Male,25-34,Badung,REG008,New,2023-12-24
CUS04518,Ahmad Kusuma,Female,25-34,Jakarta Pusat,REG002,Regular,2024-11-28
CUS04519,Dewi Susanto,Male,25-34,Kutai Kartanegara,REG006,New,2023-12-16
CUS04520,Made Santoso,Female,55+,Denpasar,REG008,Loyal,2022-07-21
CUS04521,Kartini Hidayat,Female,18-24,Binjai,REG001,Regular,2021-01-20
CUS04522,Ahmad Prasetyo,Male,35-44,Jakarta Timur,REG002,New,2021-03-04
CUS04523,Tono Wibowo,Female,45-54,Parepare,REG007,Regular,2024-09-18
CUS04524,Hana Susanto,Female,18-24,Medan,REG001,Loyal,2020-01-04
CUS04525,Udin Prasetyo,Female,45-54,Blitar,REG005,New,2021-10-22
CUS04526,Rizky Rahayu,Male,35-44,Pasuruan,REG005,Regular,2023-09-24
CUS04527,Omar Susanto,Male,35-44,Yogyakarta,REG004,Loyal,2024-02-17
CUS04528,Putri Rahayu,Female,35-44,Surabaya,REG005,Loyal,2024-01-03
CUS04529,Ahmad Handoko,Female,55+,Blitar,REG005,Regular,2024-04-10
CUS04530,Tono Utama,Male,55+,Samarinda,REG006,Loyal,2022-04-19
CUS04531,Tono Hidayat,Female,45-54,Cimahi,REG003,Regular,2024-01-11
CUS04532,Xenia Wibowo,Female,18-24,Tebing Tinggi,REG001,New,2021-09-19
CUS04533,Sari Rahayu,Male,55+,Balikpapan,REG006,Regular,2021-04-25
CUS04534,Nadia Wibowo,Female,25-34,Binjai,REG001,Loyal,2022-11-09
CUS04535,Made Handoko,Female,35-44,Badung,REG008,Loyal,2024-04-12
CUS04536,Kartini Nugroho,Female,45-54,Gowa,REG007,New,2023-12-11
CUS04537,Zahra Suharto,Female,35-44,Badung,REG008,New,2022-08-19
CUS04538,Eko Hidayat,Male,25-34,Medan,REG001,Loyal,2021-07-13
CUS04539,Sari Wibowo,Female,18-24,Jakarta Timur,REG002,Regular,2022-02-10
CUS04540,Putri Kusuma,Male,25-34,Blitar,REG005,Regular,2023-05-06
CUS04541,Eko Hidayat,Female,55+,Jakarta Timur,REG002,Loyal,2021-08-25
CUS04542,Putri Kusuma,Female,55+,Parepare,REG007,Loyal,2020-06-04
CUS04543,Putri Utama,Male,35-44,Tebing Tinggi,REG001,New,2020-07-20
CUS04544,Udin Santoso,Female,35-44,Kutai Kartanegara,REG006,New,2024-02-18
CUS04545,Vina Susanto,Male,55+,Makassar,REG007,New,2023-06-05
CUS04546,Siti Rahayu,Male,25-34,Kutai Kartanegara,REG006,Loyal,2024-02-12
CUS04547,Budi Santoso,Male,55+,Binjai,REG001,Regular,2024-10-31
CUS04548,Siti Purnama,Female,25-34,Bekasi,REG003,Loyal,2021-03-30
CUS04549,Vina Setiawan,Male,18-24,Kediri,REG005,Loyal,2023-06-10
CUS04550,Fitri Nugroho,Female,35-44,Semarang,REG004,New,2024-07-04
CUS04551,Lestari Suharto,Male,55+,Semarang,REG004,Loyal,2021-04-28
CUS04552,Made Utama,Male,25-34,Jakarta Selatan,REG002,Loyal,2021-02-08
CUS04553,Fitri Wijaya,Male,35-44,Gianyar,REG008,Loyal,2024-04-01
CUS04554,Rizky Kusuma,Male,25-34,Yogyakarta,REG004,Loyal,2024-01-15
CUS04555,Putri Prasetyo,Male,55+,Jakarta Pusat,REG002,Loyal,2020-01-12
CUS04556,Nadia Susanto,Female,18-24,Tabanan,REG008,New,2024-05-02
CUS04557,Yuni Saputra,Male,25-34,Pematangsiantar,REG001,New,2021-10-06
CUS04558,Sari Hartono,Female,25-34,Gowa,REG007,Regular,2021-10-19
CUS04559,Omar Saputra,Male,35-44,Kutai Kartanegara,REG006,New,2020-05-13
CUS04560,Hana Setiawan,Female,25-34,Bandung,REG003,New,2023-04-07
CUS04561,Gunawan Rahayu,Female,18-24,Denpasar,REG008,New,2023-06-20
CUS04562,Udin Nugroho,Female,25-34,Bontang,REG006,Regular,2023-02-16
CUS04563,Sari Utama,Male,55+,Yogyakarta,REG004,Loyal,2022-06-16
CUS04564,Tono Susanto,Male,18-24,Medan,REG001,Loyal,2021-01-31
CUS04565,Budi Rahayu,Female,25-34,Kutai Kartanegara,REG006,Loyal,2021-01-13
CUS04566,Ahmad Hartono,Male,25-34,Samarinda,REG006,Loyal,2023-09-03
CUS04567,Yuni Purnama,Male,25-34,Bandung,REG003,Regular,2023-12-16
CUS04568,Vina Rahayu,Female,25-34,Jakarta Pusat,REG002,New,2022-06-07
CUS04569,Sari Wibowo,Male,35-44,Samarinda,REG006,New,2022-10-27
CUS04570,Vina Handoko,Female,35-44,Denpasar,REG008,Loyal,2023-09-30
CUS04571,Joko Kusuma,Male,35-44,Bandung,REG003,New,2020-01-31
CUS04572,Zahra Santoso,Female,25-34,Semarang,REG004,New,2023-02-27
CUS04573,Gunawan Prasetyo,Male,55+,Bandung,REG003,New,2020-06-06
CUS04574,Udin Purnama,Male,55+,Bandung,REG003,Loyal,2020-12-13
CUS04575,Wahyu Handoko,Female,35-44,Jakarta Barat,REG002,Loyal,2021-05-02
CUS04576,Xenia Utama,Female,45-54,Kediri,REG005,Loyal,2021-03-16
CUS04577,Wahyu Kusuma,Female,18-24,Yogyakarta,REG004,Loyal,2020-04-22
CUS04578,Vina Utama,Male,55+,Kutai Kartanegara,REG006,Regular,2022-12-06
CUS04579,Kartini Utama,Male,35-44,Malang,REG005,Loyal,2021-07-12
CUS04580,Zahra Prasetyo,Male,25-34,Bandung,REG003,Regular,2024-05-27
CUS04581,Wahyu Setiawan,Female,45-54,Kutai Kartanegara,REG006,New,2021-06-26
CUS04582,Dewi Wijaya,Male,45-54,Balikpapan,REG006,Regular,2020-06-21
CUS04583,Gunawan Handoko,Female,35-44,Bontang,REG006,Regular,2022-12-06
CUS04584,Sari Purnama,Male,45-54,Samarinda,REG006,Regular,2021-11-06
CUS04585,Made Handoko,Male,35-44,Blitar,REG005,New,2024-11-15
CUS04586,Lestari Hartono,Male,55+,Gianyar,REG008,New,2024-08-07
CUS04587,Joko Utama,Female,45-54,Jakarta Pusat,REG002,Loyal,2020-04-03
CUS04588,Tono Utama,Female,18-24,Semarang,REG004,New,2020-08-14
CUS04589,Ahmad Purnama,Male,35-44,Samarinda,REG006,New,2020-01-03
CUS04590,Vina Handoko,Male,55+,Medan,REG001,Regular,2021-12-05
CUS04591,Zahra Hidayat,Male,55+,Binjai,REG001,Loyal,2021-10-30
CUS04592,Ahmad Wibowo,Female,55+,Gowa,REG007,Loyal,2022-07-19
CUS04593,Omar Hartono,Male,45-54,Jakarta Timur,REG002,New,2022-04-30
CUS04594,Budi Wijaya,Male,25-34,Kediri,REG005,Regular,2021-09-19
CUS04595,Fitri Nugroho,Male,35-44,Bogor,REG003,Regular,2022-12-22
CUS04596,Nadia Wijaya,Female,18-24,Malang,REG005,Loyal,2024-03-06
CUS04597,Vina Santoso,Female,55+,Makassar,REG007,Regular,2022-02-10
CUS04598,Tono Hidayat,Female,45-54,Jakarta Utara,REG002,Regular,2020-04-07
CUS04599,Joko Rahayu,Male,25-34,Surabaya,REG005,New,2022-06-21
CUS04600,Udin Wijaya,Male,45-54,Medan,REG001,New,2022-01-03
CUS04601,Tono Handoko,Male,55+,Pematangsiantar,REG001,Regular,2021-05-23
CUS04602,Xenia Kusuma,Male,35-44,Bekasi,REG003,Loyal,2021-12-19
CUS04603,Budi Utama,Male,45-54,Kediri,REG005,Regular,2023-05-24
CUS04604,Yuni Rahayu,Male,55+,Bekasi,REG003,Loyal,2020-04-26
CUS04605,Iman Kusuma,Male,55+,Jakarta Barat,REG002,Regular,2024-03-28
CUS04606,Tono Saputra,Female,45-54,Pasuruan,REG005,Loyal,2021-06-02
CUS04607,Tono Santoso,Male,35-44,Jakarta Barat,REG002,New,2023-12-16
CUS04608,Rizky Rahayu,Female,35-44,Bekasi,REG003,New,2020-04-12
CUS04609,Vina Saputra,Female,18-24,Malang,REG005,Loyal,2024-06-23
CUS04610,Gunawan Hidayat,Female,45-54,Bogor,REG003,New,2021-12-12
CUS04611,Siti Hartono,Male,55+,Denpasar,REG008,Loyal,2022-06-09
CUS04612,Tono Suharto,Male,18-24,Semarang,REG004,Loyal,2021-08-31
CUS04613,Zahra Suharto,Male,35-44,Bontang,REG006,New,2021-10-04
CUS04614,Gunawan Hidayat,Female,55+,Denpasar,REG008,Regular,2023-07-06
CUS04615,Omar Nugroho,Male,45-54,Kediri,REG005,New,2022-01-27
CUS04616,Rizky Suharto,Female,18-24,Depok,REG003,New,2024-12-03
CUS04617,Kartini Suharto,Male,18-24,Bontang,REG006,Loyal,2023-12-15
CUS04618,Kartini Wibowo,Female,55+,Salatiga,REG004,Regular,2020-07-24
CUS04619,Udin Rahayu,Female,45-54,Medan,REG001,New,2024-06-03
CUS04620,Omar Purnama,Female,35-44,Jakarta Barat,REG002,New,2021-05-01
CUS04621,Gunawan Susanto,Male,35-44,Salatiga,REG004,New,2024-06-08
CUS04622,Lestari Kusuma,Female,18-24,Jakarta Pusat,REG002,Regular,2020-01-05
CUS04623,Xenia Susanto,Female,55+,Tebing Tinggi,REG001,Regular,2024-12-06
CUS04624,Zahra Suharto,Female,45-54,Bekasi,REG003,New,2022-08-03
CUS04625,Yuni Saputra,Female,35-44,Binjai,REG001,Regular,2023-01-04
CUS04626,Iman Susanto,Female,45-54,Surabaya,REG005,Regular,2022-12-31
CUS04627,Eko Wijaya,Female,18-24,Jakarta Pusat,REG002,New,2020-12-29
CUS04628,Joko Hidayat,Female,55+,Jakarta Pusat,REG002,New,2021-07-31
CUS04629,Dewi Wibowo,Female,25-34,Jakarta Pusat,REG002,Loyal,2020-08-15
CUS04630,Iman Prasetyo,Female,18-24,Bogor,REG003,Regular,2023-03-29
CUS04631,Nadia Hartono,Male,18-24,Jakarta Utara,REG002,Loyal,2023-01-16
CUS04632,Wahyu Susanto,Female,45-54,Bogor,REG003,Regular,2022-09-01
CUS04633,Wahyu Handoko,Male,55+,Magelang,REG004,Loyal,2023-03-20
CUS04634,Iman Kusuma,Female,45-54,Tabanan,REG008,Loyal,2024-03-09
CUS04635,Budi Purnama,Female,55+,Cimahi,REG003,Loyal,2020-02-10
CUS04636,Fitri Susanto,Male,35-44,Yogyakarta,REG004,New,2024-04-02
CUS04637,Iman Prasetyo,Male,55+,Cimahi,REG003,New,2021-12-24
CUS04638,Omar Hidayat,Male,25-34,Jakarta Selatan,REG002,Loyal,2020-03-05
CUS04639,Budi Handoko,Male,25-34,Yogyakarta,REG004,Regular,2020-11-14
CUS04640,Udin Wijaya,Female,45-54,Bogor,REG003,New,2023-05-17
CUS04641,Zahra Handoko,Female,35-44,Depok,REG003,Regular,2023-07-20
CUS04642,Siti Hartono,Male,35-44,Balikpapan,REG006,Regular,2020-02-14
CUS04643,Putri Rahayu,Male,55+,Palopo,REG007,Loyal,2024-03-30
CUS04644,Xenia Susanto,Male,18-24,Tabanan,REG008,Regular,2022-11-26
CUS04645,Ahmad Setiawan,Female,35-44,Salatiga,REG004,Loyal,2020-11-24
CUS04646,Siti Rahayu,Male,25-34,Yogyakarta,REG004,Regular,2020-08-29
